Customer ID,Recency,Frequency,Monetary,Churned,Churn_Predicted,Churn_Probability
16172,123,3,744.34,0,0,0.2887
16174,141,4,1237.2,0,0,0.2074
16175,121,3,798.85,0,0,0.3287
16176,71,4,2052.69,1,0,0.321
16177,86,7,1915.3600000000001,0,0,0.0932
16178,51,1,414.7,0,0,0.465
16180,127,5,5995.69,0,0,0.1005
16182,88,5,3354.0,0,0,0.0904
16183,44,3,739.1,0,0,0.1938
16185,214,1,115.31,0,0,0.4158
16186,22,14,4629.83,0,0,0.0422
16188,58,1,105.80000000000001,0,1,0.591
16190,44,6,2311.55,0,0,0.0406
16191,10,12,10776.300000000001,0,0,0.0023
16193,60,1,315.98,0,0,0.4862
16194,25,1,308.6,1,0,0.4552
16196,138,1,93.3,1,1,0.8604
16197,119,8,1899.41,1,0,0.3208
16198,87,1,629.36,0,0,0.3575
16199,42,7,942.75,1,0,0.2805
16200,32,7,2563.13,0,0,0.0263
16201,65,1,248.65,0,0,0.4763
16202,10,7,1909.82,1,0,0.0433
16203,22,3,521.64,0,0,0.1946
16204,30,1,321.26,0,1,0.5444
16205,46,3,1062.48,0,0,0.2289
16206,37,9,2040.06,0,0,0.0261
16208,44,8,2776.19,0,0,0.0285
16209,32,4,1884.16,0,0,0.0909
16210,8,16,17750.61,0,0,0.0041
16211,71,2,543.5699999999999,0,0,0.3083
16212,268,2,603.37,0,0,0.1664
16214,85,1,975.5,0,0,0.4213
16218,23,7,1355.29,0,0,0.0949
16219,150,1,40.8,1,1,0.9696
16221,17,7,1324.35,0,0,0.0277
16223,24,2,1087.05,1,0,0.431
16224,37,1,321.24,0,0,0.3927
16225,52,10,1762.99,0,0,0.0751
16226,28,2,417.05,0,0,0.4113
16227,144,2,713.0,0,0,0.2946
16228,35,3,885.71,1,0,0.2971
16229,31,4,1857.26,0,0,0.089
16231,29,4,1074.47,1,0,0.2206
16232,70,3,1722.09,0,0,0.2143
16233,16,6,1134.73,0,0,0.0764
16234,126,3,333.18,1,1,0.6706
16235,25,4,1186.4,0,0,0.2101
16237,86,1,136.65,1,1,0.7913
16238,72,1,63.66,1,1,0.9471
16239,31,4,1078.0,0,0,0.2088
16241,19,4,1677.15,0,0,0.0719
16242,30,7,3824.79,0,0,0.0319
16244,22,1,1056.63,0,0,0.3439
16246,109,2,821.35,1,0,0.4833
16250,23,2,401.94,0,0,0.4125
16251,162,1,128.31,1,1,0.8675
16252,32,1,295.09000000000003,1,1,0.5496
16253,70,4,3209.21,0,0,0.2238
16254,28,3,967.44,1,0,0.2943
16255,15,8,2284.34,0,0,0.0264
16256,143,2,826.9399999999999,0,0,0.3914
16258,37,10,6739.01,0,0,0.0125
16259,60,3,340.94,1,0,0.3766
16261,35,2,312.62,0,0,0.4536
16262,28,1,755.15,1,1,0.6142
16263,73,1,348.16,1,1,0.5362
16264,88,2,823.53,1,0,0.2441
16265,14,5,2178.98,0,0,0.0308
16266,72,7,896.06,0,0,0.2422
16267,241,1,186.66,1,1,0.8768
16269,87,1,717.57,1,0,0.4844
16270,3,1,1141.24,1,1,0.6406
16271,7,5,2111.4,0,0,0.0323
16273,298,2,318.34000000000003,1,1,0.6275
16274,23,1,331.55,1,1,0.5978
16275,124,2,1591.24,0,0,0.1833
16276,129,2,1818.79,0,0,0.2069
16278,130,2,551.46,0,0,0.3887
16279,35,6,4195.5,0,0,0.0498
16281,73,2,1361.96,0,0,0.2673
16282,137,1,869.28,0,1,0.7293
16283,67,3,2779.51,0,0,0.1476
16284,43,1,205.8,0,0,0.4992
16285,296,1,176.9,1,1,0.738
16286,127,2,328.95,1,1,0.5379
16287,26,4,864.48,0,0,0.282
16288,120,1,129.85,1,1,0.837
16289,112,1,136.31,1,1,0.5624
16290,114,4,1957.7,1,1,0.5605
16292,30,4,951.51,0,0,0.228
16293,17,5,2083.32,0,0,0.0268
16294,126,1,126.05000000000001,1,1,0.8509
16296,276,3,937.67,1,0,0.3812
16298,47,4,487.5,0,0,0.1885
16299,126,1,193.65,1,1,0.7101
16300,80,3,1367.32,1,0,0.135
16303,42,4,2567.64,0,0,0.0725
16304,344,1,381.66,1,1,0.8361
16306,17,2,560.55,0,0,0.2542
16307,79,3,1194.92,1,0,0.3039
16308,56,2,1600.0,0,0,0.1777
16310,64,2,460.08,1,1,0.5023
16312,82,1,171.15,1,1,0.6354
16314,39,3,1491.4,1,0,0.3682
16315,186,1,176.34,0,1,0.5958
16316,8,6,3114.2200000000003,0,0,0.0102
16317,200,2,850.86,0,0,0.3835
16320,103,4,4590.53,0,0,0.1156
16321,276,1,34.8,0,1,0.9424
16323,227,1,146.16,0,1,0.5819
16325,74,7,2657.7200000000003,0,0,0.0951
16326,33,10,1587.03,0,0,0.04
16327,19,10,6145.76,0,0,0.0119
16328,213,1,310.83,1,1,0.6455
16329,77,3,1414.86,1,0,0.227
16330,74,4,373.46999999999997,0,0,0.2312
16331,82,6,2037.7,1,0,0.2931
16332,81,4,414.69,0,0,0.2225
16334,141,1,263.73,1,0,0.4747
16335,201,5,1954.37,1,1,0.5977
16336,70,4,3517.69,1,0,0.3346
16340,89,2,961.93,0,0,0.282
16341,86,3,1878.92,0,0,0.2322
16343,57,1,285.54,0,1,0.5632
16344,159,3,741.3199999999999,0,0,0.3275
16345,132,1,613.33,0,0,0.3658
16346,35,1,224.51,1,1,0.5504
16347,38,9,2595.51,0,0,0.0195
16348,80,1,328.77,0,0,0.4842
16350,24,5,1137.42,0,0,0.1453
16351,61,10,2814.93,0,0,0.0651
16353,4,16,2911.85,0,0,0.009
16354,29,3,723.66,0,0,0.2533
16355,25,1,416.35,1,1,0.6192
16356,26,3,204.10000000000002,0,0,0.2799
16357,30,1,209.49,0,1,0.5307
16358,44,1,892.1500000000001,0,0,0.4363
16359,26,7,946.83,0,0,0.1798
16362,87,1,212.17000000000002,0,0,0.4834
16365,9,7,1796.61,0,0,0.0368
16366,232,2,977.18,0,0,0.3162
16367,12,2,716.9,0,0,0.3286
16368,85,1,141.53,0,1,0.6628
16369,86,4,1111.15,0,0,0.2071
16371,98,1,157.2,1,1,0.6053
16372,59,3,934.58,0,0,0.2858
16373,32,2,309.49,1,1,0.5087
16374,52,3,1250.77,0,0,0.1744
16375,120,2,104.0,1,1,0.8675
16377,267,1,632.28,0,0,0.4603
16381,45,2,247.85,1,1,0.5363
16382,57,2,353.1,1,1,0.5218
16383,46,5,2244.23,0,0,0.0445
16384,79,2,774.45,0,0,0.2668
16385,16,3,473.69,0,0,0.2245
16386,37,1,765.59,0,0,0.3435
16387,45,4,788.1,0,0,0.2221
16388,303,1,186.05,1,1,0.8233
16390,186,3,467.5,1,1,0.6356
16391,50,4,1048.86,1,0,0.3369
16392,63,2,537.56,0,0,0.2806
16393,12,11,2207.34,0,0,0.0315
16395,43,7,1790.84,0,0,0.0605
16396,126,1,137.8,1,1,0.7189
16397,278,1,123.13,1,1,0.7312
16399,39,1,222.20000000000002,0,1,0.5205
16400,45,7,2195.94,0,0,0.066
16401,29,11,2749.13,0,0,0.0288
16402,19,1,205.65,0,0,0.1856
16406,100,2,374.01,0,0,0.2245
16407,38,4,681.97,0,0,0.2184
16408,241,1,231.93,1,1,0.89
16409,30,6,3116.95,0,0,0.0348
16411,19,3,673.24,0,0,0.2054
16412,43,4,457.2,0,0,0.1778
16413,25,1,259.83,0,0,0.4984
16414,81,3,424.96000000000004,0,0,0.2794
16415,233,2,496.49,0,0,0.2396
16416,40,6,1906.48,0,0,0.0501
16417,142,1,35.7,1,1,0.9689
16418,58,2,397.62,0,0,0.4547
16419,227,2,504.99,0,0,0.2045
16420,46,1,75.0,1,1,0.9282
16421,26,3,526.27,1,0,0.297
16422,4,59,28997.34,0,0,0.058
16424,32,1,309.5,0,0,0.4427
16428,63,3,638.49,1,0,0.3615
16430,31,5,802.09,0,0,0.2506
16433,58,1,200.26,0,0,0.4597
16434,96,5,1161.89,0,0,0.2089
16435,161,3,1003.0699999999999,1,1,0.5056
16436,318,1,126.69,1,1,0.8134
16437,30,2,301.25,1,1,0.5355
16440,143,1,216.3,0,1,0.5406
16441,67,3,631.98,0,0,0.2983
16442,10,2,274.68,0,0,0.2574
16443,170,1,162.24,1,1,0.7635
16444,40,13,2971.21,0,0,0.0608
16445,36,3,352.65,0,0,0.1355
16447,240,2,471.19,0,0,0.227
16448,120,1,178.13,0,1,0.57
16450,234,2,1193.81,0,0,0.3776
16451,210,1,438.53000000000003,0,0,0.3851
16452,280,2,332.17,1,1,0.7563
16453,180,2,251.71,1,1,0.7015
16454,261,1,1.55,0,1,0.9008
16455,10,7,2686.37,0,0,0.0216
16456,23,9,4630.16,0,0,0.0208
16458,10,13,2402.05,0,0,0.0271
16461,240,2,1396.91,0,0,0.355
16465,70,2,746.24,1,0,0.2827
16466,33,8,2171.13,0,0,0.0824
16467,158,6,2738.04,1,1,0.671
16468,119,2,712.62,0,0,0.2368
16469,164,1,178.48000000000002,0,1,0.6178
16470,8,7,1689.24,0,0,0.055
16471,43,3,966.03,0,0,0.2222
16472,84,2,789.6,1,0,0.392
16473,23,1,154.72,0,0,0.4472
16476,81,1,350.35,1,1,0.5884
16477,2,6,2144.31,0,0,0.0239
16481,332,1,453.38,1,1,0.8336
16485,82,3,1304.3,0,0,0.1684
16486,187,1,134.36,1,1,0.8013
16487,227,2,209.4,1,1,0.7668
16489,30,2,303.7,1,1,0.5246
16490,85,1,205.41000000000003,1,1,0.5966
16491,63,1,801.66,0,0,0.4511
16492,190,1,385.56,1,1,0.5908
16493,94,3,780.46,0,0,0.1887
16496,81,3,731.25,0,0,0.3019
16497,63,16,3434.7400000000002,0,0,0.1564
16499,10,8,2578.34,1,0,0.1492
16500,24,3,443.05,0,0,0.1785
16501,33,1,1191.23,1,1,0.7081
16502,270,2,258.55,1,1,0.7352
16503,10,8,2670.5,0,0,0.0449
16507,222,1,142.71,1,1,0.6629
16508,280,1,240.95,1,1,0.7959
16510,22,6,1757.25,1,0,0.1987
16511,47,3,842.16,0,0,0.2516
16515,29,5,1554.92,0,0,0.0887
16518,71,2,475.05,0,0,0.2999
16519,15,3,327.68,0,0,0.2519
16520,15,4,1427.57,0,0,0.1707
16521,65,3,1136.36,1,0,0.3461
16522,85,2,433.36,1,1,0.5878
16523,65,7,2497.86,0,0,0.0338
16524,96,2,306.19,1,0,0.2196
16525,8,20,10271.9,0,0,0.0014
16526,233,1,426.85,0,0,0.4767
16527,74,1,1004.88,0,0,0.4321
16529,127,3,1531.55,0,0,0.2124
16530,318,1,48.35,1,1,0.9439
16531,10,5,1146.56,0,0,0.0698
16532,81,2,2007.84,0,0,0.1339
16534,292,1,635.9,1,1,0.6016
16535,35,1,358.28999999999996,0,0,0.4541
16537,291,1,10.55,1,1,0.8756
16538,190,3,395.07,1,1,0.7413
16539,7,8,2648.1,0,0,0.0164
16540,63,1,205.75,1,1,0.5616
16542,51,1,137.7,0,1,0.5464
16543,241,1,292.21,1,1,0.8249
16544,169,4,376.70000000000005,1,1,0.848
16545,25,1,350.52,0,1,0.5574
16546,22,4,4819.32,0,0,0.0707
16547,196,1,104.25999999999999,1,1,0.9439
16548,248,1,30.15,1,1,0.9664
16549,46,24,8746.9,0,0,0.031
16550,18,12,5993.3,0,0,0.0255
16551,73,3,1022.02,0,0,0.282
16552,23,1,95.28999999999999,0,0,0.4003
16553,10,23,12473.630000000001,0,0,0.0014
16554,36,4,1589.13,0,0,0.1971
16555,155,4,1629.79,0,0,0.2052
16556,10,9,4394.01,0,0,0.0089
16558,7,19,5549.12,0,0,0.0034
16559,47,1,175.0,1,1,0.6411
16560,8,5,1640.3600000000001,0,0,0.0319
16562,126,1,223.86,1,1,0.6602
16563,50,4,2796.36,0,0,0.08
16564,219,1,87.80000000000001,1,1,0.9034
16565,14,4,773.05,1,0,0.2746
16568,77,2,1020.9,1,0,0.3829
16569,281,3,908.88,0,0,0.384
16570,29,10,3695.91,0,0,0.0226
16571,44,7,2827.05,0,0,0.0304
16574,73,2,850.34,0,0,0.283
16576,70,2,540.87,1,0,0.3236
16577,316,1,380.0,1,1,0.8059
16578,276,1,156.6,1,1,0.735
16579,75,1,295.05,1,1,0.5915
16583,23,2,297.95,1,1,0.5427
16584,82,3,2220.09,0,0,0.1382
16585,243,2,341.59000000000003,1,1,0.6624
16586,94,2,998.83,0,0,0.2459
16588,35,4,1361.28,1,0,0.3034
16589,100,1,153.12,0,1,0.5219
16590,50,2,605.9,1,0,0.2794
16592,25,11,3381.63,0,0,0.0277
16593,40,3,462.38,0,0,0.174
16595,26,4,1397.59,0,0,0.1515
16596,15,2,233.93,0,0,0.2497
16599,35,1,172.8,1,1,0.6151
16600,24,6,1029.88,0,0,0.1944
16601,40,2,434.3,0,0,0.4416
16602,38,1,235.25,0,1,0.5112
16604,212,2,432.45000000000005,1,1,0.7084
16606,54,2,357.66,1,1,0.5337
16607,7,13,3013.98,0,0,0.0096
16608,103,2,1286.6200000000001,1,0,0.4738
16611,53,5,1655.64,0,0,0.0833
16612,29,4,1546.9,0,0,0.1425
16614,51,2,673.6,0,0,0.2704
16615,276,1,291.5,1,1,0.6525
16619,33,3,1712.1200000000001,0,0,0.2122
16620,39,3,757.6,0,0,0.1658
16622,193,1,225.4,1,1,0.7694
16623,51,3,885.79,0,0,0.2646
16625,72,4,1320.95,0,0,0.1831
16628,57,2,130.05,0,0,0.28
16630,57,1,106.80000000000001,1,1,0.7273
16631,131,7,1892.52,1,0,0.1376
16632,135,2,406.4,1,1,0.6941
16634,21,5,1596.71,0,0,0.061
16635,56,1,473.0,1,1,0.5684
16636,88,4,3802.04,1,0,0.3896
16638,9,7,770.21,0,0,0.0451
16639,58,1,490.47,0,0,0.489
16640,47,1,179.4,1,1,0.6299
16641,351,1,323.4,0,0,0.204
16642,65,1,389.12,0,0,0.43
16643,72,1,435.6,0,0,0.4856
16646,99,1,678.8,1,1,0.5415
16647,92,2,327.84,0,0,0.192
16648,105,2,382.14,0,0,0.2518
16649,170,1,306.58,1,1,0.6345
16650,70,6,1397.69,0,0,0.1633
16651,236,1,136.2,1,1,0.858
16652,54,9,10776.42,0,0,0.022
16654,18,5,1110.2,0,0,0.0637
16655,61,7,2633.74,0,0,0.034
16656,14,15,8262.39,0,0,0.0024
16658,18,5,680.83,1,0,0.1445
16660,72,3,611.9,0,0,0.2991
16661,190,3,650.46,1,1,0.5573
16662,43,1,151.05,1,1,0.6615
16664,218,1,109.2,1,1,0.8847
16665,12,1,135.4,1,0,0.4213
16666,271,1,98.73,0,1,0.6628
16668,37,7,555.7,0,0,0.092
16670,8,9,3653.9500000000003,0,0,0.0085
16673,329,1,171.13,1,1,0.8338
16675,91,2,608.86,1,0,0.3299
16676,51,2,769.78,0,0,0.2447
16677,61,2,880.62,1,0,0.3753
16679,16,3,663.31,1,0,0.3485
16680,178,2,637.75,0,0,0.3658
16681,291,1,151.5,0,1,0.6383
16683,183,1,320.25,1,1,0.5995
16684,4,28,80716.29,0,0,0.1707
16686,5,8,2108.38,0,0,0.0686
16687,40,1,157.63,1,1,0.617
16690,42,2,127.45,0,0,0.2486
16691,68,2,178.83,1,1,0.6481
16692,58,2,638.6999999999999,0,0,0.2829
16693,61,3,701.62,0,0,0.3049
16695,211,2,191.9,1,1,0.7565
16699,30,6,857.2,1,0,0.3956
16700,15,11,3672.46,0,0,0.0096
16701,11,12,4273.11,0,0,0.0075
16702,65,3,888.01,1,0,0.3658
16704,268,2,664.16,1,0,0.2389
16705,8,23,27362.46,0,0,0.0029
16707,50,4,533.41,1,0,0.328
16709,29,8,4777.84,0,0,0.0283
16710,10,11,2949.81,0,0,0.0081
16711,7,3,766.01,0,0,0.178
16712,51,2,621.5600000000001,0,0,0.2704
16713,4,16,7029.8,0,0,0.0024
16714,320,1,368.27,0,1,0.6707
16715,212,1,323.8,0,0,0.473
16716,280,1,1248.48,0,0,0.4005
16717,15,8,2741.46,0,0,0.022
16718,19,4,2358.26,1,0,0.4256
16719,18,7,1824.48,0,0,0.0327
16720,26,1,253.72,0,1,0.5032
16722,16,10,3918.49,0,0,0.0169
16723,93,1,228.53,0,0,0.423
16724,54,1,147.35,1,1,0.5902
16725,8,8,1044.26,0,0,0.0293
16726,11,3,834.71,0,0,0.1853
16727,14,4,1377.77,1,0,0.3139
16731,298,1,170.3,1,1,0.6872
16732,53,2,2991.05,0,0,0.1002
16733,179,1,259.68,1,1,0.6822
16735,43,8,3631.66,0,0,0.0401
16736,155,2,1285.43,1,0,0.3788
16737,227,1,417.6,0,0,0.3054
16739,186,1,463.43,0,0,0.2181
16740,45,1,226.91,1,1,0.6265
16741,275,1,173.06,1,1,0.7381
16742,142,12,2114.9,1,1,0.8849
16743,8,8,2429.3,0,0,0.0286
16746,8,22,10625.46,0,0,0.0014
16748,37,8,2023.93,0,0,0.0483
16749,241,1,1814.16,1,1,0.8214
16752,22,1,207.5,1,1,0.5627
16754,21,29,65500.07,1,1,0.6522
16755,117,3,1181.67,0,0,0.2787
16756,54,6,1072.97,0,0,0.2732
16757,59,1,163.65,0,0,0.4526
16760,80,1,228.0,1,1,0.5554
16765,32,1,420.75,0,1,0.5403
16767,68,4,2476.85,0,0,0.085
16768,33,5,995.5,0,0,0.1534
16769,128,1,361.05,0,0,0.4874
16770,8,6,1284.03,0,0,0.0621
16771,107,4,1487.19,0,0,0.1821
16772,73,2,2801.2000000000003,1,0,0.1377
16773,86,1,111.9,0,1,0.6046
16774,73,4,905.96,0,0,0.2551
16775,17,6,1361.23,0,0,0.0284
16776,65,1,220.97,0,0,0.4922
16777,63,3,1069.56,0,0,0.3706
16779,12,27,16172.74,0,0,0.0095
16780,56,1,174.16,0,1,0.5158
16781,22,2,623.0,1,1,0.5522
16782,9,26,7752.76,0,0,0.0014
16783,86,1,391.95,1,1,0.5147
16784,26,4,784.73,0,0,0.2795
16785,59,1,533.78,1,1,0.5014
16786,43,1,51.84,1,1,0.9178
16787,47,4,1017.53,1,0,0.2841
16788,54,3,1334.54,0,0,0.1723
16791,33,7,1946.93,0,0,0.05
16792,33,3,513.08,0,0,0.2135
16794,30,5,856.1999999999999,0,0,0.2684
16795,15,3,2062.41,1,0,0.3872
16797,42,4,1625.14,1,0,0.2764
16798,203,2,632.26,1,0,0.3749
16799,82,2,452.78000000000003,1,1,0.6989
16802,329,1,323.5,1,1,0.8928
16805,10,2,559.47,0,0,0.2854
16807,120,3,1002.29,0,0,0.3188
16809,82,4,812.74,0,0,0.3016
16810,70,1,532.5,0,0,0.4406
16812,10,4,2392.0,1,0,0.4307
16814,19,16,5781.4400000000005,0,0,0.0126
16815,103,2,406.02,1,0,0.4985
16816,7,1,75.78,0,0,0.3561
16817,9,6,1323.25,0,0,0.0238
16819,114,2,182.59,1,1,0.7946
16821,31,1,113.35,1,1,0.7722
16822,336,1,181.39,1,1,0.8618
16823,36,5,1695.41,0,0,0.0865
16824,43,1,225.6,0,1,0.5381
16825,27,3,1051.71,0,0,0.2826
16827,43,5,387.18,1,1,0.5254
16829,37,1,316.1,0,0,0.3884
16830,92,2,581.1700000000001,0,0,0.2415
16831,214,1,91.8,1,1,0.8511
16832,78,2,218.46,0,1,0.5012
16833,89,2,1302.51,0,0,0.3087
16834,324,1,485.5,0,1,0.5076
16835,22,5,1357.56,0,0,0.1364
16836,56,2,530.5,0,0,0.3115
16838,180,2,570.76,0,0,0.3958
16839,19,11,5716.14,0,0,0.0148
16840,253,2,139.85,1,1,0.7441
16841,78,6,2136.2400000000002,0,0,0.1686
16843,72,18,8644.27,0,0,0.0908
16844,212,2,614.34,1,0,0.1435
16845,268,1,253.88,1,1,0.8392
16846,227,2,628.09,0,0,0.1553
16847,268,1,421.45,0,1,0.6296
16848,26,3,1130.2,0,0,0.2834
16854,66,2,1408.96,1,0,0.3838
16856,67,2,323.09000000000003,0,0,0.3903
16857,92,1,352.8,1,1,0.526
16858,18,9,3994.73,1,0,0.2005
16859,66,5,1184.6,0,0,0.2288
16860,102,3,1610.62,1,0,0.3838
16861,40,3,772.83,0,0,0.1679
16862,197,4,662.33,1,1,0.5739
16863,16,2,495.72,0,0,0.26
16864,83,2,409.25,1,1,0.6384
16865,51,1,130.95,1,1,0.6453
16867,339,1,76.74000000000001,1,1,0.987
16868,44,3,384.56,1,0,0.4876
16870,119,1,450.16,1,1,0.6844
16872,77,3,533.11,0,0,0.2879
16873,14,7,9651.41,0,0,0.004
16874,29,1,209.89000000000001,1,1,0.5999
16875,86,6,2139.0,0,0,0.1891
16876,53,1,136.01,1,1,0.6157
16880,143,1,321.78000000000003,0,0,0.4428
16883,21,17,1992.66,0,0,0.026
16884,206,2,641.13,0,0,0.2054
16885,6,2,410.89,0,0,0.1903
16886,106,1,134.0,1,1,0.8387
16887,50,1,246.01999999999998,0,1,0.543
16888,50,3,434.2,1,0,0.367
16889,47,3,947.98,0,0,0.2191
16890,126,3,277.91,1,1,0.705
16891,21,5,780.03,0,0,0.1375
16892,204,1,139.01,0,0,0.4253
16893,16,2,249.47,1,0,0.2755
16894,152,3,1306.96,1,0,0.4406
16895,88,4,900.63,0,0,0.2546
16896,205,1,103.95,1,1,0.9304
16898,18,3,496.26,0,0,0.1242
16899,10,3,595.26,0,0,0.2274
16903,30,2,678.55,0,0,0.3498
16904,17,7,1360.31,0,0,0.0288
16905,21,10,1699.22,0,0,0.0216
16906,78,3,850.48,0,0,0.26
16907,14,5,722.0500000000001,0,0,0.137
16911,285,2,255.25,1,1,0.7928
16912,71,3,1521.13,0,0,0.2268
16913,301,2,310.47,0,0,0.4872
16915,36,5,921.5,0,0,0.1582
16916,22,3,530.14,0,0,0.2005
16917,282,1,1460.3600000000001,0,0,0.2805
16918,72,9,1916.03,0,0,0.0747
16919,10,15,2857.42,0,0,0.0103
16920,61,1,355.45,1,1,0.5474
16921,92,2,255.03,0,0,0.2506
16922,222,1,611.08,1,0,0.4892
16923,12,14,6638.55,0,0,0.0017
16925,190,1,125.65,1,1,0.7717
16926,21,5,1169.6100000000001,1,0,0.2831
16927,11,1,218.1,0,0,0.3662
16928,23,10,1107.58,0,0,0.0685
16931,7,4,842.01,0,0,0.3125
16932,73,2,262.32,0,0,0.3715
16933,39,6,1981.08,0,0,0.053
16934,33,4,1152.1100000000001,0,0,0.1779
16935,31,3,530.86,1,0,0.3155
16936,35,1,286.39,0,0,0.4656
16937,148,1,196.25,1,1,0.7357
16938,31,5,4283.68,0,0,0.0329
16939,138,3,433.84999999999997,1,1,0.7128
16940,100,4,2720.93,0,0,0.2422
16941,261,1,33.0,1,1,0.9592
16944,259,1,101.36,1,1,0.9136
16945,7,13,3872.5,0,0,0.0101
16946,33,5,1222.04,1,0,0.3724
16947,112,3,540.23,0,0,0.3334
16948,79,4,433.75,0,0,0.193
16950,17,8,2527.21,0,0,0.0243
16952,91,2,379.13,0,0,0.2357
16954,9,12,4343.599999999999,0,0,0.0087
16955,18,4,790.74,0,0,0.1494
16958,85,1,778.49,1,0,0.4799
16960,40,5,1483.83,0,0,0.1038
16961,37,2,560.39,0,0,0.352
16962,59,1,251.04,1,1,0.6001
16970,276,1,71.4,1,1,0.914
16972,32,2,749.0,1,0,0.351
16973,36,1,127.0,1,1,0.7389
16974,172,2,365.5,1,1,0.709
16975,72,3,926.12,1,0,0.2804
16977,45,4,496.0,1,0,0.3044
16978,315,2,424.55,0,0,0.3134
16979,33,3,1007.74,0,0,0.2237
16980,78,1,394.37,0,0,0.4544
16983,19,5,1748.15,0,0,0.0302
16984,53,7,5891.01,0,0,0.0434
16985,8,12,5430.81,0,0,0.0047
16986,95,9,3015.55,0,0,0.0218
16987,26,2,591.74,0,0,0.3453
16988,29,1,256.55,0,1,0.5872
16990,72,1,165.0,0,1,0.5132
16991,71,1,1041.21,1,1,0.5022
16992,37,8,3862.19,0,0,0.0201
16993,113,2,1950.95,1,0,0.447
16996,3,5,794.19,0,0,0.3526
16998,94,1,107.0,0,0,0.3658
17000,46,2,406.3,1,1,0.5537
17001,8,9,3049.19,0,0,0.0074
17002,93,4,1077.82,0,0,0.2524
17003,52,4,828.21,1,0,0.3025
17004,42,2,1012.22,0,0,0.3403
17005,120,2,622.36,1,1,0.51
17006,42,4,853.49,0,0,0.2161
17007,7,3,437.29,0,0,0.3148
17008,79,1,81.36,1,1,0.9338
17009,201,1,242.06,1,1,0.7477
17011,297,2,400.8,0,0,0.3402
17016,226,1,552.4,1,0,0.3927
17017,10,13,5962.87,0,0,0.002
17018,37,3,1016.0,0,0,0.2012
17019,18,7,2475.07,0,0,0.0224
17020,192,2,935.62,1,0,0.4095
17021,91,6,1182.22,1,1,0.508
17022,82,1,189.0,0,1,0.5472
17023,67,3,800.1800000000001,1,0,0.3378
17025,23,4,1152.8700000000001,0,0,0.183
17026,19,2,54.15,0,0,0.0848
17027,96,2,293.22,0,0,0.2084
17028,231,2,1285.92,1,1,0.5725
17029,32,5,1421.3,0,0,0.1011
17031,28,4,2393.5,0,0,0.0801
17032,253,4,2062.44,1,0,0.4179
17033,9,2,610.45,0,0,0.2879
17034,59,2,530.9,0,0,0.304
17035,241,1,125.46000000000001,0,1,0.675
17036,33,1,176.9,1,1,0.6419
17038,65,1,630.77,0,0,0.4395
17039,254,1,1954.99,1,1,0.703
17040,200,1,13.52,0,0,0.4509
17041,10,4,888.21,0,0,0.1939
17043,25,3,481.41,0,0,0.2237
17044,24,10,10023.34,0,0,0.01
17045,26,2,488.24,0,0,0.3513
17046,94,4,1264.05,0,0,0.0997
17047,81,2,865.6800000000001,0,0,0.3262
17048,86,4,1146.33,0,0,0.2186
17049,25,10,4287.5,0,0,0.019
17050,24,4,1162.82,0,0,0.196
17051,96,3,465.6,0,0,0.1463
17055,95,1,232.85000000000002,1,1,0.5602
17057,245,1,288.79,1,1,0.7597
17059,19,5,2506.54,0,0,0.032
17062,8,5,782.07,0,0,0.2853
17063,57,5,1898.78,0,0,0.1494
17065,287,2,194.7,1,1,0.7578
17068,8,28,4725.49,0,0,0.0057
17069,4,6,2890.18,0,0,0.0145
17070,60,1,133.18,0,1,0.5831
17071,31,4,1364.68,0,0,0.1748
17072,274,1,273.35,1,1,0.7505
17074,212,1,203.05,1,1,0.6883
17075,79,5,1214.81,0,0,0.1817
17076,14,3,485.49,0,0,0.2151
17077,227,1,306.0,1,1,0.5803
17080,28,5,669.91,0,0,0.2115
17081,45,4,660.48,0,0,0.2148
17082,44,2,1819.98,0,0,0.1278
17083,59,6,2644.01,0,0,0.0577
17084,46,1,2253.22,0,0,0.2822
17085,4,22,6481.27,0,0,0.0012
17089,36,1,128.45,1,1,0.6615
17090,4,7,1166.73,0,0,0.1095
17091,17,10,3684.94,0,0,0.0484
17092,87,7,3737.38,0,0,0.0428
17093,242,1,235.88,1,1,0.8756
17094,73,1,100.2,0,1,0.5132
17095,80,3,946.19,0,0,0.2487
17096,33,7,2675.8,0,0,0.0258
17097,15,2,363.66,0,0,0.2742
17098,31,3,591.07,1,0,0.3063
17099,182,1,582.17,1,0,0.4746
17101,44,3,885.32,0,0,0.2343
17104,73,1,474.03000000000003,1,1,0.5584
17106,39,1,481.58000000000004,1,1,0.6166
17107,47,4,5255.24,0,0,0.0766
17108,313,1,174.95,1,1,0.775
17109,56,2,410.42,0,0,0.4747
17110,170,2,336.6,0,0,0.3261
17111,75,1,227.97,0,1,0.5304
17112,152,1,197.57,1,1,0.754
17113,224,6,2305.59,1,1,0.7465
17115,198,3,1489.84,0,0,0.1508
17116,297,1,389.78,1,1,0.8299
17121,52,1,314.74,1,0,0.4875
17122,38,3,432.18,0,0,0.2331
17123,89,2,621.37,0,0,0.1945
17126,12,5,1221.43,0,0,0.1339
17127,78,4,1017.08,1,0,0.4201
17129,170,1,31.85,1,1,0.9202
17132,101,2,1220.91,1,1,0.5719
17133,124,5,9730.09,0,0,0.15
17134,91,1,212.1,0,0,0.4617
